image_file	caption
Flicker8k_Dataset/2744690159_fe2c89e55b.jpg	<start> Tiga anjing bermain di air. <end>
Flicker8k_Dataset/282131366_5f9a39c43c.jpg	<start> Seorang wanita sedang berupaya berjalan di atas tali dengan orang - orang di dekat sebuah danau berbatu - batu yang memantulkan matahari. <end>
Flicker8k_Dataset/282131366_5f9a39c43c.jpg	<start> Seorang wanita berjalan di atas tali oleh kurangnya matahari terbenam. <end>
Flicker8k_Dataset/282131366_5f9a39c43c.jpg	<start> Seorang wanita bersandar ke kanannya saat matahari terbenam. <end>
Flicker8k_Dataset/282131366_5f9a39c43c.jpg	<start> Girl regrounds composure in a sunset with a man in the background <end>
Flicker8k_Dataset/282131366_5f9a39c43c.jpg	<start> Wanita itu menari di pantai danau di senja hari. <end>
Flicker8k_Dataset/2613993276_3c365cca12.jpg	<start> Seekor anjing di lapangan rumput berlari dengan bola di mulutnya. <end>
Flicker8k_Dataset/2613993276_3c365cca12.jpg	<start> Seekor anjing berlari melintasi lapangan dengan bola di mulutnya. <end>
Flicker8k_Dataset/2613993276_3c365cca12.jpg	<start> Seekor anjing dengan bola yang berlari di lapangan. <end>
Flicker8k_Dataset/2613993276_3c365cca12.jpg	<start> Seekor anjing kecil membawa bola ke lapangan terbuka. <end>
Flicker8k_Dataset/2613993276_3c365cca12.jpg	<start> Seekor anjing berambut panjang berlari melintasi halaman dengan bola kuning di mulutnya. <end>
Flicker8k_Dataset/2836325261_a3bf5c59be.jpg	<start> Seorang wanita mengenakan gaun merah sedang bermain bagpipe. <end>
Flicker8k_Dataset/2836325261_a3bf5c59be.jpg	<start> Seorang wanita dengan gaun merah memainkan alat musik. <end>
Flicker8k_Dataset/2836325261_a3bf5c59be.jpg	<start> Seorang wanita berpakaian merah abad pertengahan memainkan seruling berkantong atau alat yang sama. <end>
Flicker8k_Dataset/2836325261_a3bf5c59be.jpg	<start> Seorang wanita dengan kostum sedang bermain bagpipe. <end>
Flicker8k_Dataset/2836325261_a3bf5c59be.jpg	<start> Seorang wanita mengenakan kostum merah memainkan instrumen terhadap dinding bata. <end>
Flicker8k_Dataset/2603125422_659391f961.jpg	<start> Sebuah mobil diparkir di jalan penuh grafiti. <end>
Flicker8k_Dataset/2603125422_659391f961.jpg	<start> Sebuah dinding grafiti yang dirusak berfungsi sebagai pertemuan beberapa orang yang berdekatan dengan mobil. <end>
Flicker8k_Dataset/2603125422_659391f961.jpg	<start> empat orang berkumpul di dinding. <end>
Flicker8k_Dataset/2603125422_659391f961.jpg	<start> Beberapa orang dewasa berdiri di dekat dinding tertutup grafiti seni di malam hari. <end>
Flicker8k_Dataset/2603125422_659391f961.jpg	<start> Dua orang berbicara dengan orang jalanan di depan dinding grafiti <end>
Flicker8k_Dataset/248174959_2522871152.jpg	<start> Seorang gadis dengan kaos merah duduk di atas batu di atas awan. <end>
Flicker8k_Dataset/248174959_2522871152.jpg	<start> Seorang gadis duduk di samping gunung besar dengan satu kaki tergantung off. <end>
Flicker8k_Dataset/248174959_2522871152.jpg	<start> Seorang wanita dengan kemeja merah duduk di tepi tebing. <end>
Flicker8k_Dataset/248174959_2522871152.jpg	<start> Seorang wanita merah duduk di tepi batu curam. <end>
Flicker8k_Dataset/248174959_2522871152.jpg	<start> Seorang wanita dengan kemeja merah duduk di tepi tebing tinggi. <end>
Flicker8k_Dataset/1932314876_9cc46fd054.jpg	<start> Seorang gadis mengenakan atas biru memiliki kakinya di sungai. <end>
Flicker8k_Dataset/1932314876_9cc46fd054.jpg	<start> Seorang pejalan kaki menempatkan kakinya di sungai sambil mengenakan sepatu cokelat. <end>
Flicker8k_Dataset/1932314876_9cc46fd054.jpg	<start> Seorang pria mengenakan kemeja biru dan celana pendek beristirahat di batu membasahi kakinya dalam aliran berbatu. <end>
Flicker8k_Dataset/1932314876_9cc46fd054.jpg	<start> Seseorang duduk di dekat batu licin di tempat tidur sungai. <end>
Flicker8k_Dataset/1932314876_9cc46fd054.jpg	<start> Seorang wanita mengenakan kemeja biru, celana pendek dan sepatu cokelat, merendam kakinya di sungai berbatu sambil duduk di atas handuk. <end>
Flicker8k_Dataset/3725814794_30db172f67.jpg	<start> Seorang pria melakukan seni bela diri menendang lawannya. <end>
Flicker8k_Dataset/3725814794_30db172f67.jpg	<start> Selama pertandingan seni bela diri, seorang pria mencoba untuk menendang yang lain di wajah. <end>
Flicker8k_Dataset/3725814794_30db172f67.jpg	<start> Dua orang bertanding di turnamen karate. <end>
Flicker8k_Dataset/3725814794_30db172f67.jpg	<start> Dua orang berpakaian karate berkelahi. <end>
Flicker8k_Dataset/3725814794_30db172f67.jpg	<start> Dua orang berbaju putih dengan sabuk hitam sedang bertanding karate. <end>
Flicker8k_Dataset/61209225_8512e1dad5.jpg	<start> Sebuah pementasan perang saudara dengan tim meriam menembakkan meriam. <end>
Flicker8k_Dataset/61209225_8512e1dad5.jpg	<start> Sekelompok pria menembakkan meriam mode tua. <end>
Flicker8k_Dataset/61209225_8512e1dad5.jpg	<start> Rekreasi dari beberapa pertempuran. <end>
Flicker8k_Dataset/61209225_8512e1dad5.jpg	<start> pria sveral berpartisipasi dalam perang sipil reenactment <end>
Flicker8k_Dataset/61209225_8512e1dad5.jpg	<start> Reenactors perang menembakkan meriam. <end>
Flicker8k_Dataset/3517023411_a8fbd15230.jpg	<start> Sebuah biker adalah balap untuk bersaing dengan pelari <end>
Flicker8k_Dataset/3517023411_a8fbd15230.jpg	<start> naik sepeda motor di jalan. <end>
Flicker8k_Dataset/3517023411_a8fbd15230.jpg	<start> Seorang pria mengendarai sepeda merah melewati beberapa pejalan kaki. <end>
Flicker8k_Dataset/3517023411_a8fbd15230.jpg	<start> Seorang pria dengan sesuatu oranye di helmnya naik sepeda di pengaturan sibuk. <end>
Flicker8k_Dataset/3517023411_a8fbd15230.jpg	<start> Manusia mengendarai sepeda saat orang lain berjalan. <end>
Flicker8k_Dataset/3259119085_21613b69df.jpg	<start> Sebuah kelompok terletak di salju sementara seseorang di salju biru meluncur melompat di atas mereka. <end>
Flicker8k_Dataset/3259119085_21613b69df.jpg	<start> Sekelompok orang berbaring di salju, sementara orang lain melompat mereka. <end>
Flicker8k_Dataset/3259119085_21613b69df.jpg	<start> Seseorang mengendarai kereta luncur atas beberapa orang. <end>
Flicker8k_Dataset/3259119085_21613b69df.jpg	<start> Sebuah kereta luncur adalah membuat lompatan atas anak-anak lain berbaring di salju. <end>
Flicker8k_Dataset/3259119085_21613b69df.jpg	<start> Seorang anak laki-laki melompat atas beberapa anak laki-laki lain berbaring di salju dengan kereta luncurnya, sementara satu anak laki-laki duduk di satu ujung. <end>
Flicker8k_Dataset/530454257_66d58b49ee.jpg	<start> Seorang anak berjaket kamuflase memperhatikan beberapa bebek kuning yang dipajang. <end>
Flicker8k_Dataset/530454257_66d58b49ee.jpg	<start> Seorang anak kecil, dengan jaket kamuflase, melihat tampilan banyak bebek karet kuning. <end>
Flicker8k_Dataset/530454257_66d58b49ee.jpg	<start> Seorang anak muda melihat tampilan bebek karet. <end>
Flicker8k_Dataset/530454257_66d58b49ee.jpg	<start> Seorang anak muda memakai peralatan tentara sedang mengambil bebek karet di pasar. <end>
Flicker8k_Dataset/530454257_66d58b49ee.jpg	<start> Anak kecil melihat tampilan bebek karet kuning. <end>
Flicker8k_Dataset/2600170955_bf30c5d5c0.jpg	<start> seorang anak dengan kemeja hijau mendorong keranjang belanja di mana seorang anak laki-laki dalam kemeja kuning naik. <end>
Flicker8k_Dataset/2600170955_bf30c5d5c0.jpg	<start> Seorang anak yang antusias mendorong kereta belanja berisi anak tersenyum. <end>
Flicker8k_Dataset/2600170955_bf30c5d5c0.jpg	<start> Satu anak mendorong kereta belanja dengan anak lain yang lebih kecil berdiri di dalamnya. <end>
Flicker8k_Dataset/2600170955_bf30c5d5c0.jpg	<start> Dua anak laki-laki bermain dengan keranjang belanja di tempat parkir. <end>
Flicker8k_Dataset/2600170955_bf30c5d5c0.jpg	<start> Dua anak kecil bermain di keranjang belanja di tempat parkir. <end>
Flicker8k_Dataset/3187117682_986ffd6b67.jpg	<start> Seekor anjing coklat dan putih dengan kerah hitam dan tag emas menjilati salju dari hidungnya. <end>
Flicker8k_Dataset/3187117682_986ffd6b67.jpg	<start> Seekor anjing menjilati bibirnya saat salju turun. <end>
Flicker8k_Dataset/3187117682_986ffd6b67.jpg	<start> Seekor anjing shaggy debu dengan salju menjilat hidungnya. <end>
Flicker8k_Dataset/3187117682_986ffd6b67.jpg	<start> Seekor anjing putih dan coklat menjilati bibirnya selama musim dingin. <end>
Flicker8k_Dataset/3187117682_986ffd6b67.jpg	<start> Anjing coklat dan putih menjilati salju dari hidung dinginnya. <end>
Flicker8k_Dataset/3487131146_9d3aca387a.jpg	<start> Sekelompok orang berdiri di dekat pohon seraya mobil balap menimbulkan awan debu di jalan kerikil di samping mereka. <end>
Flicker8k_Dataset/3487131146_9d3aca387a.jpg	<start> Sebuah mobil balap menendang kotoran dan debu di rel kerikil. <end>
Flicker8k_Dataset/3487131146_9d3aca387a.jpg	<start> Banyak orang berdiri dengan menonton mobil berasap berat. <end>
Flicker8k_Dataset/3487131146_9d3aca387a.jpg	<start> Orang-orang melihat mobil balap melaju kencang. <end>
Flicker8k_Dataset/3487131146_9d3aca387a.jpg	<start> Enam penonton menonton kotoran balap mobil lewat dalam awan debu. <end>
Flicker8k_Dataset/2657663775_bc98bf67ac.jpg	<start> Seorang gadis melompat di atas air di pantai. <end>
Flicker8k_Dataset/2657663775_bc98bf67ac.jpg	<start> Orang kesepian memakai tank top ungu berlari di pantai <end>
Flicker8k_Dataset/2657663775_bc98bf67ac.jpg	<start> Seorang wanita melompat melintasi pantai. <end>
Flicker8k_Dataset/2657663775_bc98bf67ac.jpg	<start> Wanita itu mengenakan kemeja ungu dan berjalan di pantai. <end>
Flicker8k_Dataset/2657663775_bc98bf67ac.jpg	<start> Wanita di pantai, berlari dari air ke pohon. <end>
Flicker8k_Dataset/1425013325_bff69bc9da.jpg	<start> Dua anjing Shephard Jerman besar bermain di dalam air. <end>
Flicker8k_Dataset/1425013325_bff69bc9da.jpg	<start> Dua anjing hitam bertebaran di pantai. <end>
Flicker8k_Dataset/1425013325_bff69bc9da.jpg	<start> Dua anjing bermain satu sama lain di pantai oleh laut. <end>
Flicker8k_Dataset/1425013325_bff69bc9da.jpg	<start> Dua anjing bermain di air di pantai <end>
Flicker8k_Dataset/1425013325_bff69bc9da.jpg	<start> Dua anjing bermain bersama-sama memercikkan di danau <end>
Flicker8k_Dataset/3400082864_9c737c1450.jpg	<start> Seorang pria dengan ikat kepala biru dan kemeja putih bermain tenis. <end>
Flicker8k_Dataset/3400082864_9c737c1450.jpg	<start> Seorang pemain menonton bola tenis ia memukul pergi terbang, sebagai penonton menonton. <end>
Flicker8k_Dataset/3400082864_9c737c1450.jpg	<start> Seorang pemain tenis bersiap-siap untuk memukul balik bola dalam pertandingan tenis. <end>
Flicker8k_Dataset/3400082864_9c737c1450.jpg	<start> Seorang pemain tenis di pertengahan ayunan. <end>
Flicker8k_Dataset/3400082864_9c737c1450.jpg	<start> Seorang pemain tenis di tengah-tengah permainan. <end>
Flicker8k_Dataset/751737218_b89839a311.jpg	<start> Seorang anak mencoba menyiramkan air pada orang lain dengan botol airnya. <end>
Flicker8k_Dataset/751737218_b89839a311.jpg	<start> Seorang anak laki-laki mengenakan kemeja merah memercikkan air pada kaki seorang wanita. <end>
Flicker8k_Dataset/751737218_b89839a311.jpg	<start> Seorang anak laki-laki dengan botol bermain dengan seorang gadis yang lebih tua. <end>
Flicker8k_Dataset/751737218_b89839a311.jpg	<start> Seorang anak laki-laki percikan orang yang lebih tua dengan sebotol air <end>
Flicker8k_Dataset/751737218_b89839a311.jpg	<start> Anak tertawa memegang botol air sementara seorang wanita dengan celana basah berjalan di dekatnya. <end>
Flicker8k_Dataset/414568315_5adcfc23c0.jpg	<start> Seorang gadis dengan ikat kepala merah muda dan kemeja biru adalah drum pada plastik biru dan mangkuk logam dengan sumpit. <end>
Flicker8k_Dataset/414568315_5adcfc23c0.jpg	<start> Seorang gadis Asia memukul-mukul panci. <end>
Flicker8k_Dataset/414568315_5adcfc23c0.jpg	<start> Seorang gadis Cina muda bermain drum dengan dua sumpit, panci, dan mangkuk plastik biru. <end>
Flicker8k_Dataset/414568315_5adcfc23c0.jpg	<start> Seorang gadis muda dengan ikat kepala merah muda hits piring dan panci dengan sumpit. <end>
Flicker8k_Dataset/414568315_5adcfc23c0.jpg	<start> Anak itu menggunakan sumpit pada item dapur terbalik. <end>
Flicker8k_Dataset/3325974730_3ee192e4ff.jpg	<start> Sebuah snowboarder melompat tinggi ke udara off dari lereng salju. <end>
Flicker8k_Dataset/3325974730_3ee192e4ff.jpg	<start> Sebuah snowboarder melompat dari jalan. <end>
Flicker8k_Dataset/3325974730_3ee192e4ff.jpg	<start> Orang di snowboard melakukan trik tinggi di udara. <end>
Flicker8k_Dataset/3325974730_3ee192e4ff.jpg	<start> Orang dengan mantel ungu melompat di papan salju. <end>
Flicker8k_Dataset/3325974730_3ee192e4ff.jpg	<start> Snowboarder melompat dari lereng tinggi di atas lanskap es. <end>
Flicker8k_Dataset/2630806789_6835bbae95.jpg	<start> Sebuah kano oranye ditujukan kepada dua kano lain di danau. <end>
Flicker8k_Dataset/2630806789_6835bbae95.jpg	<start> Beberapa kayakers oranye baris di danau gunung. <end>
Flicker8k_Dataset/2630806789_6835bbae95.jpg	<start> Tiga kayak keluar di atas air dengan gunung di latar belakang. <end>
Flicker8k_Dataset/2630806789_6835bbae95.jpg	<start> Dua kano menyeberangi air, di belakangnya ada beberapa rumah. <end>
Flicker8k_Dataset/2630806789_6835bbae95.jpg	<start> Pemandangan gunung seperti yang terlihat dari kayak. <end>
Flicker8k_Dataset/2715035273_8fc8b1291c.jpg	<start> Sekelompok wanita berjalan di jalan pada malam hari. <end>
Flicker8k_Dataset/2715035273_8fc8b1291c.jpg	<start> Tiga wanita keluar untuk malam di kota besar. <end>
Flicker8k_Dataset/2715035273_8fc8b1291c.jpg	<start> Dua gadis melewati dua anak laki-laki oleh pohon di jalan neon menyala. <end>
Flicker8k_Dataset/2715035273_8fc8b1291c.jpg	<start> Dua wanita berjalan menyusuri jalan kota pada malam hari. <end>
Flicker8k_Dataset/2715035273_8fc8b1291c.jpg	<start> Wanita berjalan di malam hari di bawah lampu neon. <end>
Flicker8k_Dataset/303795791_98ebc1d19a.jpg	<start> Satu anjing kecil mengejar lain di rumput. <end>
Flicker8k_Dataset/303795791_98ebc1d19a.jpg	<start> Dua anjing berlari di rumput. <end>
Flicker8k_Dataset/303795791_98ebc1d19a.jpg	<start> Dua anjing putih kecil dengan bintik-bintik coklat berjalan di rumput. <end>
Flicker8k_Dataset/303795791_98ebc1d19a.jpg	<start> Dua anjing putih kecil dan coklat mengejar satu sama lain di rumput. <end>
Flicker8k_Dataset/303795791_98ebc1d19a.jpg	<start> dua anjing berbintik berjalan melalui lapangan <end>
Flicker8k_Dataset/3263141261_db3a4798b5.jpg	<start> Seorang anak laki-laki biru melarikan diri dari seorang wanita dengan pakaian biru. <end>
Flicker8k_Dataset/3263141261_db3a4798b5.jpg	<start> Seorang wanita mengejar seorang anak kecil. <end>
Flicker8k_Dataset/3263141261_db3a4798b5.jpg	<start> Seorang anak kecil dengan jaket biru sedang berlari dan dikejar-kejar oleh seorang wanita. <end>
Flicker8k_Dataset/3263141261_db3a4798b5.jpg	<start> Seorang anak kecil dengan warna biru sedang dikejar oleh seorang wanita dengan warna biru. <end>
Flicker8k_Dataset/3263141261_db3a4798b5.jpg	<start> Seorang anak muda bermain di taman dengan ibunya. <end>
Flicker8k_Dataset/3027009366_c8362521e8.jpg	<start> Sekelompok orang bermain sepak bola di lapangan. <end>
Flicker8k_Dataset/3027009366_c8362521e8.jpg	<start> Seorang pria dengan seragam merah melompat di udara sebagai salah satu dalam seragam putih mencoba untuk menendang bola. <end>
Flicker8k_Dataset/3027009366_c8362521e8.jpg	<start> Selama pertandingan sepak bola, satu orang berada di udara sementara yang lain memiliki satu kaki ke bawah. <end>
Flicker8k_Dataset/3027009366_c8362521e8.jpg	<start> Pemain sepak bola berwarna putih menantang pemain merah untuk bola di udara. <end>
Flicker8k_Dataset/3027009366_c8362521e8.jpg	<start> Dua tim sepak bola sedang bermain, satu putih yang lain berwarna merah. <end>
Flicker8k_Dataset/3183195185_cd0ff994a1.jpg	<start> Seorang pria dan seorang anak laki-laki duduk dengan punggung mereka ke dinding batu, orang membayar seruling. <end>
Flicker8k_Dataset/3183195185_cd0ff994a1.jpg	<start> Seorang pria dan seorang anak kecil duduk dan beristirahat di dinding batu. <end>
Flicker8k_Dataset/3183195185_cd0ff994a1.jpg	<start> Seorang pria memegang seruling dan anak laki-laki duduk di jalan terhadap dinding merah. <end>
Flicker8k_Dataset/3183195185_cd0ff994a1.jpg	<start> Pria dan anak kecil duduk di tanah di depan dinding batu merah. <end>
Flicker8k_Dataset/3183195185_cd0ff994a1.jpg	<start> Pria dan anak duduk di tanah, di samping dinding berbatu. <end>
Flicker8k_Dataset/561179890_af8e31cb2e.jpg	<start> Seorang pria berjenggot dengan ransel di punggungnya memegang tripod di depan sungai berbatu dan jembatan. <end>
Flicker8k_Dataset/561179890_af8e31cb2e.jpg	<start> Seorang pria berpakaian hangat berdiri di depan jembatan yang melintasi sungai. <end>
Flicker8k_Dataset/561179890_af8e31cb2e.jpg	<start> Seorang pria berdiri di depan jembatan kayu dekat sungai berbatu. <end>
Flicker8k_Dataset/561179890_af8e31cb2e.jpg	<start> Pria itu berjalan di luar dekat sungai berbatu. <end>
Flicker8k_Dataset/561179890_af8e31cb2e.jpg	<start> Ada seorang pria dengan kumis, topi dan ransel berdiri di jembatan yang melintasi air. <end>
Flicker8k_Dataset/494921598_af73bda568.jpg	<start> Seorang anak bermain hoki es <end>
Flicker8k_Dataset/494921598_af73bda568.jpg	<start> pemain hoki muda bermain di arena es <end>
Flicker8k_Dataset/494921598_af73bda568.jpg	<start> Seorang pemuda bermain hoki. <end>
Flicker8k_Dataset/494921598_af73bda568.jpg	<start> Pemain hoki adalah skating di es memukul keping. <end>
Flicker8k_Dataset/494921598_af73bda568.jpg	<start> Dua orang bermain hoki es. <end>
Flicker8k_Dataset/3535372414_4c51c86fc4.jpg	<start> Seorang wanita tua dan seorang gadis muda berdiri di depan semak besar yang diselimuti bunga merah muda. <end>
Flicker8k_Dataset/3535372414_4c51c86fc4.jpg	<start> Seorang wanita berpose dengan seorang gadis kecil di depan semak bunga. <end>
Flicker8k_Dataset/3535372414_4c51c86fc4.jpg	<start> Wanita tua meletakkan tangan di bahu gadis kecil, tanaman di latar belakang. <end>
Flicker8k_Dataset/3535372414_4c51c86fc4.jpg	<start> Wanita tua dan gadis kecil berdiri di depan bunga ungu. <end>
Flicker8k_Dataset/3535372414_4c51c86fc4.jpg	<start> Wanita itu berdiri di taman dengan seorang gadis muda. <end>
Flicker8k_Dataset/3004287781_c041c09c16.jpg	<start> sekelompok orang membuat ekspresi gembira dengan tangan mereka <end>
Flicker8k_Dataset/3004287781_c041c09c16.jpg	<start> Sekelompok orang yang terlihat sangat bersemangat tentang sesuatu berdiri di luar. <end>
Flicker8k_Dataset/3004287781_c041c09c16.jpg	<start> Seorang wanita mengenakan tudung memberikan dua tanda damai sementara pria di sampingnya bertepuk tangan dan wanita di belakangnya mengangkat lengannya. <end>
